datetime,value
"2005-07-03 22:25:00",7491812848
"2005-07-03 22:30:00",7858073340
"2005-07-03 22:35:00",7774210657
"2005-07-03 22:40:00",7714558041
"2005-07-03 22:45:00",7690422625
"2005-07-03 22:50:00",7669691648
"2005-07-03 22:55:00",7644787598
"2005-07-03 23:00:00",7753354585
"2005-07-03 23:05:00",7774964073
"2005-07-03 23:10:00",7773198219
"2005-07-03 23:15:00",8062527480
"2005-07-03 23:20:00",7783045406
"2005-07-03 23:25:00",8120524387
"2005-07-03 23:30:00",8011903639
"2005-07-03 23:35:00",8025032495
"2005-07-03 23:40:00",8013145341
"2005-07-03 23:45:00",7883234358
"2005-07-03 23:50:00",7768191508
"2005-07-03 23:55:00",8065688092
"2005-07-04 00:00:00",8132506942
"2005-07-04 00:05:00",8074814289
"2005-07-04 00:10:00",8032389133
"2005-07-04 00:15:00",8288551142
"2005-07-04 00:20:00",8016792013
"2005-07-04 00:25:00",7838381516
"2005-07-04 00:30:00",7848624564
"2005-07-04 00:35:00",7808051814
"2005-07-04 00:40:00",7640956288
"2005-07-04 00:45:00",7771714743
"2005-07-04 00:50:00",7824057203
"2005-07-04 00:55:00",7926492748
"2005-07-04 01:00:00",7844223274
"2005-07-04 01:05:00",7798464954
"2005-07-04 01:10:00",7909132364
"2005-07-04 01:15:00",7769895510
"2005-07-04 01:20:00",8005115908
"2005-07-04 01:25:00",8099184522
"2005-07-04 01:30:00",8178252032
"2005-07-04 01:35:00",7854514898
"2005-07-04 01:40:00",7870837432
"2005-07-04 01:45:00",7768207191
"2005-07-04 01:50:00",7767261505
"2005-07-04 01:55:00",7998797368
"2005-07-04 02:00:00",8126787297
"2005-07-04 02:05:00",8072239750
"2005-07-04 02:10:00",8058827963
"2005-07-04 02:15:00",8117827998
"2005-07-04 02:20:00",8233593967
"2005-07-04 02:25:00",8580409849
"2005-07-04 02:30:00",8661250857
"2005-07-04 02:35:00",8630838365
"2005-07-04 02:40:00",8284458065
"2005-07-04 02:45:00",8407528100
"2005-07-04 02:50:00",8358807440
"2005-07-04 02:55:00",8116550418
"2005-07-04 03:00:00",8252193427
"2005-07-04 03:05:00",8260109006
"2005-07-04 03:10:00",8370048137
"2005-07-04 03:15:00",8122048004
"2005-07-04 03:20:00",8139331701
"2005-07-04 03:25:00",8243352808
"2005-07-04 03:30:00",8166328177
"2005-07-04 03:35:00",8106805403
"2005-07-04 03:40:00",8043591564
"2005-07-04 03:45:00",7821172751
"2005-07-04 03:50:00",8208588147
"2005-07-04 03:55:00",8121162738
"2005-07-04 04:00:00",8117189085
"2005-07-04 04:05:00",7884002074
"2005-07-04 04:10:00",7560972457
"2005-07-04 04:15:00",7476988764
"2005-07-04 04:20:00",7656314238
"2005-07-04 04:25:00",7580645016
"2005-07-04 04:30:00",7559271214
"2005-07-04 04:35:00",7701583750
"2005-07-04 04:40:00",7687687585
"2005-07-04 04:45:00",7417651918
"2005-07-04 04:50:00",7470899877
"2005-07-04 04:55:00",7111530017
"2005-07-04 05:00:00",6873061680
"2005-07-04 05:05:00",6905577305
"2005-07-04 05:10:00",6904571167
"2005-07-04 05:15:00",6726789733
"2005-07-04 05:20:00",6632205053
"2005-07-04 05:25:00",6551466462
"2005-07-04 05:30:00",6491080424
"2005-07-04 05:35:00",6407374383
"2005-07-04 05:40:00",6314567248
"2005-07-04 05:45:00",6186382183
"2005-07-04 05:50:00",6004709088
"2005-07-04 05:55:00",5687433098
"2005-07-04 06:00:00",5505022054
"2005-07-04 06:05:00",5375373411
"2005-07-04 06:10:00",5256306344
"2005-07-04 06:15:00",5087604527
"2005-07-04 06:20:00",5193354276
"2005-07-04 06:25:00",4950914873
"2005-07-04 06:30:00",4671610754
"2005-07-04 06:35:00",4573480222
"2005-07-04 06:40:00",4426470429
"2005-07-04 06:45:00",4249789594
"2005-07-04 06:50:00",4430518626
"2005-07-04 06:55:00",4245384227
"2005-07-04 07:00:00",4256094968
"2005-07-04 07:05:00",4183051615
"2005-07-04 07:10:00",4101992252
"2005-07-04 07:15:00",4141054370
"2005-07-04 07:20:00",4223656683
"2005-07-04 07:25:00",4246201962
"2005-07-04 07:30:00",4121608459
"2005-07-04 07:35:00",3978349910
"2005-07-04 07:40:00",3858184729
"2005-07-04 07:45:00",4047904176
"2005-07-04 07:50:00",4068744847
"2005-07-04 07:55:00",3987571624
"2005-07-04 08:00:00",3878144493
"2005-07-04 08:05:00",3868431814
"2005-07-04 08:10:00",4101012243
"2005-07-04 08:15:00",3889797599
"2005-07-04 08:20:00",3842960449
"2005-07-04 08:25:00",3871731767
"2005-07-04 08:30:00",3784645843
"2005-07-04 08:35:00",3688122140
"2005-07-04 08:40:00",3861969082
"2005-07-04 08:45:00",3812303927
"2005-07-04 08:50:00",3674711546
"2005-07-04 08:55:00",3776644819
"2005-07-04 09:00:00",3755972481
"2005-07-04 09:05:00",3675383338
"2005-07-04 09:10:00",3698501390
"2005-07-04 09:15:00",3792734686
"2005-07-04 09:20:00",3736288673
"2005-07-04 09:25:00",3614913668
"2005-07-04 09:30:00",3699793548
"2005-07-04 09:35:00",3592510761
"2005-07-04 09:40:00",3591771892
"2005-07-04 09:45:00",3645004424
"2005-07-04 09:50:00",3572010841
"2005-07-04 09:55:00",3519285770
"2005-07-04 10:00:00",3445031933
"2005-07-04 10:05:00",3686443971
"2005-07-04 10:10:00",3539587713
"2005-07-04 10:15:00",3720464553
"2005-07-04 10:20:00",3631935600
"2005-07-04 10:25:00",3514267758
"2005-07-04 10:30:00",3499166754
"2005-07-04 10:35:00",3436200709
"2005-07-04 10:40:00",3629998555
"2005-07-04 10:45:00",4289684752
"2005-07-04 10:50:00",3513774155
"2005-07-04 10:55:00",3359860710
"2005-07-04 11:00:00",3219771093
"2005-07-04 11:05:00",3056833808
"2005-07-04 11:10:00",3158507909
"2005-07-04 11:15:00",2920310141
"2005-07-04 11:20:00",2838460284
"2005-07-04 11:25:00",2696073722
"2005-07-04 11:30:00",2611496897
"2005-07-04 11:35:00",2454726588
"2005-07-04 11:40:00",2655712167
"2005-07-04 11:45:00",2866248790
"2005-07-04 11:50:00",2491707551
"2005-07-04 11:55:00",2554075303
"2005-07-04 12:00:00",2568543607
"2005-07-04 12:05:00",2459296387
"2005-07-04 12:10:00",2592612803
"2005-07-04 12:15:00",2504672038
"2005-07-04 12:20:00",2531324405
"2005-07-04 12:25:00",2302731676
"2005-07-04 12:30:00",2293596156
"2005-07-04 12:35:00",2222802214
"2005-07-04 12:40:00",2245041785
"2005-07-04 12:45:00",2204358494
"2005-07-04 12:50:00",2071861555
"2005-07-04 12:55:00",2048213828
"2005-07-04 13:00:00",1990782546
"2005-07-04 13:05:00",2087374153
"2005-07-04 13:10:00",2170622531
"2005-07-04 13:15:00",2042751507
"2005-07-04 13:20:00",1849873197
"2005-07-04 13:25:00",1900348400
"2005-07-04 13:30:00",1824232445
"2005-07-04 13:35:00",1728348100
"2005-07-04 13:40:00",1906464189
"2005-07-04 13:45:00",1840821911
"2005-07-04 13:50:00",1785891009
"2005-07-04 13:55:00",1801491724
"2005-07-04 14:00:00",1750193785
"2005-07-04 14:05:00",1701381669
"2005-07-04 14:10:00",1843304652
"2005-07-04 14:15:00",1768615451
"2005-07-04 14:20:00",1766211503
"2005-07-04 14:25:00",1766891608
"2005-07-04 14:30:00",1655728915
"2005-07-04 14:35:00",1610045768
"2005-07-04 14:40:00",1795514707
"2005-07-04 14:45:00",1752732500
"2005-07-04 14:50:00",1761988985
"2005-07-04 14:55:00",1827074747
"2005-07-04 15:00:00",1737087749
"2005-07-04 15:05:00",1602374210
"2005-07-04 15:10:00",1731498080
"2005-07-04 15:15:00",1665589652
"2005-07-04 15:20:00",1513695415
"2005-07-04 15:25:00",1559177156
"2005-07-04 15:30:00",1532214669
"2005-07-04 15:35:00",1555647529
"2005-07-04 15:40:00",1660592386
"2005-07-04 15:45:00",1623123861
"2005-07-04 15:50:00",1649027176
"2005-07-04 15:55:00",1591931398
"2005-07-04 16:00:00",1597437349
"2005-07-04 16:05:00",1572374106
"2005-07-04 16:10:00",1647813049
"2005-07-04 16:15:00",1609569072
"2005-07-04 16:20:00",1492219163
"2005-07-04 16:25:00",1475253446
"2005-07-04 16:30:00",1476675074
"2005-07-04 16:35:00",1517925933
"2005-07-04 16:40:00",1565472465
"2005-07-04 16:45:00",1505921802
"2005-07-04 16:50:00",1467929822
"2005-07-04 16:55:00",1446192075
"2005-07-04 17:00:00",1430186836
"2005-07-04 17:05:00",1511972187
"2005-07-04 17:10:00",1506806883
"2005-07-04 17:15:00",1551410700
"2005-07-04 17:20:00",1493478243
"2005-07-04 17:25:00",1491483156
"2005-07-04 17:30:00",1536930804
"2005-07-04 17:35:00",1686718597
"2005-07-04 17:40:00",1732372773
"2005-07-04 17:45:00",1651857911
"2005-07-04 17:50:00",1712515793
"2005-07-04 17:55:00",1633377941
"2005-07-04 18:00:00",1609597473
"2005-07-04 18:05:00",1718081472
"2005-07-04 18:10:00",1825085337
"2005-07-04 18:15:00",1950832403
"2005-07-04 18:20:00",1878691354
"2005-07-04 18:25:00",1954920350
"2005-07-04 18:30:00",2021120061
"2005-07-04 18:35:00",2240343463
"2005-07-04 18:40:00",2376231007
"2005-07-04 18:45:00",2418804599
"2005-07-04 18:50:00",2460346628
"2005-07-04 18:55:00",2612323593
"2005-07-04 19:00:00",2770238266
"2005-07-04 19:05:00",2886836457
"2005-07-04 19:10:00",2812792199
"2005-07-04 19:15:00",2980345753
"2005-07-04 19:20:00",3069864805
"2005-07-04 19:25:00",3178886022
"2005-07-04 19:30:00",3327241711
"2005-07-04 19:35:00",3625822868
"2005-07-04 19:40:00",3642001592
"2005-07-04 19:45:00",3915465853
"2005-07-04 19:50:00",4001029354
"2005-07-04 19:55:00",4336377974
"2005-07-04 20:00:00",4515936711
"2005-07-04 20:05:00",4744368714
"2005-07-04 20:10:00",4916375519
"2005-07-04 20:15:00",5250075966
"2005-07-04 20:20:00",5223459240
"2005-07-04 20:25:00",5408765484
"2005-07-04 20:30:00",5532451689
"2005-07-04 20:35:00",5807015679
"2005-07-04 20:40:00",6148906718
"2005-07-04 20:45:00",6294322421
"2005-07-04 20:50:00",6398170500
"2005-07-04 20:55:00",6377993051
"2005-07-04 21:00:00",6462729909
"2005-07-04 21:05:00",6909869668
"2005-07-04 21:10:00",6822158160
"2005-07-04 21:15:00",6844276442
"2005-07-04 21:20:00",6947384798
"2005-07-04 21:25:00",7131878936
"2005-07-04 21:30:00",7183630528
"2005-07-04 21:35:00",6858380712
"2005-07-04 21:40:00",6778477357
"2005-07-04 21:45:00",6700229854
"2005-07-04 21:50:00",6944128254
"2005-07-04 21:55:00",7303652119
"2005-07-04 22:00:00",7128615830
"2005-07-04 22:05:00",7261603368
"2005-07-04 22:10:00",7587743326
"2005-07-04 22:15:00",7596193226
"2005-07-04 22:20:00",7428140833
"2005-07-04 22:25:00",7734919567
"2005-07-04 22:30:00",7777702939
"2005-07-04 22:35:00",7932335428
"2005-07-04 22:40:00",7892816004
"2005-07-04 22:45:00",7908852540
"2005-07-04 22:50:00",8161241548
"2005-07-04 22:55:00",7918675821
"2005-07-04 23:00:00",8142153947
"2005-07-04 23:05:00",7918708891
"2005-07-04 23:10:00",8191529624
"2005-07-04 23:15:00",8191473223
"2005-07-04 23:20:00",8095119403
"2005-07-04 23:25:00",8247016396
"2005-07-04 23:30:00",8368308299
"2005-07-04 23:35:00",8067969614
"2005-07-04 23:40:00",8002561228
"2005-07-04 23:45:00",7956144071
"2005-07-04 23:50:00",7906539111
"2005-07-04 23:55:00",8115257114
"2005-07-05 00:00:00",7868610347
"2005-07-05 00:05:00",7833774266
"2005-07-05 00:10:00",7705161963
"2005-07-05 00:15:00",7640728619
"2005-07-05 00:20:00",7408887320
"2005-07-05 00:25:00",7507113733
"2005-07-05 00:30:00",7489539362
"2005-07-05 00:35:00",7434915486
"2005-07-05 00:40:00",7481416743
"2005-07-05 00:45:00",7536254345
"2005-07-05 00:50:00",7555566607
"2005-07-05 00:55:00",7589478523
"2005-07-05 01:00:00",7878489409
"2005-07-05 01:05:00",7938160797
"2005-07-05 01:10:00",7717739617
"2005-07-05 01:15:00",7818587134
"2005-07-05 01:20:00",7877831205
"2005-07-05 01:25:00",7917130382
"2005-07-05 01:30:00",8136009907
"2005-07-05 01:35:00",7895256556
"2005-07-05 01:40:00",7789318539
"2005-07-05 01:45:00",8046363608
"2005-07-05 01:50:00",7998710821
"2005-07-05 01:55:00",8039871837
"2005-07-05 02:00:00",8070529393
"2005-07-05 02:05:00",7750494620
"2005-07-05 02:10:00",7925021431
"2005-07-05 02:15:00",7886352826
"2005-07-05 02:20:00",7849900884
"2005-07-05 02:25:00",7762418616
"2005-07-05 02:30:00",7664520234
"2005-07-05 02:35:00",7808260126
"2005-07-05 02:40:00",7996317884
"2005-07-05 02:45:00",7993769053
"2005-07-05 02:50:00",7955432619
"2005-07-05 02:55:00",7693455230
"2005-07-05 03:00:00",7793151945
"2005-07-05 03:05:00",7827037401
"2005-07-05 03:10:00",7967947173
"2005-07-05 03:15:00",7857868757
"2005-07-05 03:20:00",7629747312
"2005-07-05 03:25:00",7766994754
"2005-07-05 03:30:00",7582947596
"2005-07-05 03:35:00",7639829393
"2005-07-05 03:40:00",7500862847
"2005-07-05 03:45:00",7728436356
"2005-07-05 03:50:00",8012288095
"2005-07-05 03:55:00",7928403310
"2005-07-05 04:00:00",7699957382
"2005-07-05 04:05:00",7534809223
"2005-07-05 04:10:00",7454186730
"2005-07-05 04:15:00",7466246711
"2005-07-05 04:20:00",7109894840
"2005-07-05 04:25:00",7275078267
"2005-07-05 04:30:00",6764583112
"2005-07-05 04:35:00",6634730949
"2005-07-05 04:40:00",6497928673
"2005-07-05 04:45:00",6532143349
"2005-07-05 04:50:00",6275117774
"2005-07-05 04:55:00",6326212957
"2005-07-05 05:00:00",6185083796
"2005-07-05 05:05:00",6199724943
"2005-07-05 05:10:00",5996986228
"2005-07-05 05:15:00",5954243477
"2005-07-05 05:20:00",6021292673
"2005-07-05 05:25:00",5919721032
"2005-07-05 05:30:00",5809131610
"2005-07-05 05:35:00",5572450057
"2005-07-05 05:40:00",5493738690
"2005-07-05 05:45:00",5366878916
"2005-07-05 05:50:00",5287934559
"2005-07-05 05:55:00",5177293682
"2005-07-05 06:00:00",4997634595
"2005-07-05 06:05:00",4878717680
"2005-07-05 06:10:00",4571322568
"2005-07-05 06:15:00",4551826278
"2005-07-05 06:20:00",4543242910
"2005-07-05 06:25:00",4342546851
"2005-07-05 06:30:00",4257102700
"2005-07-05 06:35:00",4237862578
"2005-07-05 06:40:00",4078172578
"2005-07-05 06:45:00",4118888202
"2005-07-05 06:50:00",4108169461
"2005-07-05 06:55:00",4147993121
"2005-07-05 07:00:00",4014898910
"2005-07-05 07:05:00",4114875357
"2005-07-05 07:10:00",3934377033
"2005-07-05 07:15:00",3886452517
"2005-07-05 07:20:00",3880531227
"2005-07-05 07:25:00",3864472741
"2005-07-05 07:30:00",3898204124
"2005-07-05 07:35:00",3967866013
"2005-07-05 07:40:00",3917517800
"2005-07-05 07:45:00",4107153316
"2005-07-05 07:50:00",4005259686
"2005-07-05 07:55:00",3981310036
"2005-07-05 08:00:00",3828055895
"2005-07-05 08:05:00",3780791664
"2005-07-05 08:10:00",3686045903
"2005-07-05 08:15:00",3654873125
"2005-07-05 08:20:00",3782607133
"2005-07-05 08:25:00",3690946755
"2005-07-05 08:30:00",3665257235
"2005-07-05 08:35:00",3606666088
"2005-07-05 08:40:00",3576718094
"2005-07-05 08:45:00",3499103387
"2005-07-05 08:50:00",3679896208
"2005-07-05 08:55:00",3573737836
"2005-07-05 09:00:00",3584563919
"2005-07-05 09:05:00",3739113236
"2005-07-05 09:10:00",3477198205
"2005-07-05 09:15:00",3396528009
"2005-07-05 09:20:00",3625896892
"2005-07-05 09:25:00",3456574398
"2005-07-05 09:30:00",3479319621
"2005-07-05 09:35:00",3439246846
"2005-07-05 09:40:00",3324474721
"2005-07-05 09:45:00",3292943077
"2005-07-05 09:50:00",3494381027
"2005-07-05 09:55:00",3378827393
"2005-07-05 10:00:00",3274870091
"2005-07-05 10:05:00",3306785548
"2005-07-05 10:10:00",3231723298
"2005-07-05 10:15:00",3220102052
"2005-07-05 10:20:00",3327881603
"2005-07-05 10:25:00",3087678961
"2005-07-05 10:30:00",2979818533
"2005-07-05 10:35:00",2957244893
"2005-07-05 10:40:00",2874240082
"2005-07-05 10:45:00",2861336319
"2005-07-05 10:50:00",2851304921
"2005-07-05 10:55:00",2792251002
"2005-07-05 11:00:00",2634498743
"2005-07-05 11:05:00",2661857344
"2005-07-05 11:10:00",2558137170
"2005-07-05 11:15:00",2606292641
"2005-07-05 11:20:00",2499625142
"2005-07-05 11:25:00",2495325178
"2005-07-05 11:30:00",2540287484
"2005-07-05 11:35:00",2436086711
"2005-07-05 11:40:00",2357636259
"2005-07-05 11:45:00",2398168068
"2005-07-05 11:50:00",2401262276
"2005-07-05 11:55:00",2342656249
"2005-07-05 12:00:00",2194726998
"2005-07-05 12:05:00",2155629110
"2005-07-05 12:10:00",2145351307
"2005-07-05 12:15:00",2275866967
"2005-07-05 12:20:00",2348490856
"2005-07-05 12:25:00",2161722945
"2005-07-05 12:30:00",2035026844
"2005-07-05 12:35:00",2001791244
"2005-07-05 12:40:00",2031253747
"2005-07-05 12:45:00",2097011036
"2005-07-05 12:50:00",2119448121
"2005-07-05 12:55:00",1980688504
"2005-07-05 13:00:00",1958667011
"2005-07-05 13:05:00",1854141318
"2005-07-05 13:10:00",1806386035
"2005-07-05 13:15:00",1876900350
"2005-07-05 13:20:00",1775236992
"2005-07-05 13:25:00",1773419723
"2005-07-05 13:30:00",1744896447
"2005-07-05 13:35:00",1733425671
"2005-07-05 13:40:00",1697682589
"2005-07-05 13:45:00",1886111314
"2005-07-05 13:50:00",1900104837
"2005-07-05 13:55:00",1838903957
"2005-07-05 14:00:00",1847158072
"2005-07-05 14:05:00",1834553252
"2005-07-05 14:10:00",1769706369
"2005-07-05 14:15:00",1795076297
"2005-07-05 14:20:00",1703238751
"2005-07-05 14:25:00",1705135395
"2005-07-05 14:30:00",1768920155
"2005-07-05 14:35:00",1724211315
"2005-07-05 14:40:00",1684049810
"2005-07-05 14:45:00",1804799139
"2005-07-05 14:50:00",1776213415
"2005-07-05 14:55:00",1595683567
"2005-07-05 15:00:00",1585985147
"2005-07-05 15:05:00",1559160206
"2005-07-05 15:10:00",1549108296
"2005-07-05 15:15:00",1628294019
"2005-07-05 15:20:00",1636226455
"2005-07-05 15:25:00",1703659045
"2005-07-05 15:30:00",1773729705
"2005-07-05 15:35:00",1714132569
"2005-07-05 15:40:00",1687696012
"2005-07-05 15:45:00",1747180994
"2005-07-05 15:50:00",1671219427
"2005-07-05 15:55:00",1581123781
"2005-07-05 16:00:00",1578105507
"2005-07-05 16:05:00",1484509225
"2005-07-05 16:10:00",1535411374
"2005-07-05 16:15:00",1634677276
"2005-07-05 16:20:00",1613269997
"2005-07-05 16:25:00",1601467559
"2005-07-05 16:30:00",1652567748
"2005-07-05 16:35:00",1547593064
"2005-07-05 16:40:00",1730325062
"2005-07-05 16:45:00",1808539882
"2005-07-05 16:50:00",1675143966
"2005-07-05 16:55:00",1618658270
"2005-07-05 17:00:00",1646148569
"2005-07-05 17:05:00",1746604827
"2005-07-05 17:10:00",2320050698
"2005-07-05 17:15:00",2171444083
"2005-07-05 17:20:00",1849910560
"2005-07-05 17:25:00",1915895201
"2005-07-05 17:30:00",1783075254
"2005-07-05 17:35:00",1762754236
"2005-07-05 17:40:00",1786506076
"2005-07-05 17:45:00",2049765747
"2005-07-05 17:50:00",2040946595
"2005-07-05 17:55:00",2023398962
"2005-07-05 18:00:00",2077865365
"2005-07-05 18:05:00",2248920542
"2005-07-05 18:10:00",2546660247
"2005-07-05 18:15:00",2381945729
"2005-07-05 18:20:00",2472699162
"2005-07-05 18:25:00",2602732310
"2005-07-05 18:30:00",2582935419
"2005-07-05 18:35:00",2635329256
"2005-07-05 18:40:00",2790019239
"2005-07-05 18:45:00",2859740207
"2005-07-05 18:50:00",3023904988
"2005-07-05 18:55:00",3203363052
"2005-07-05 19:00:00",3439122927
"2005-07-05 19:05:00",3445169297
"2005-07-05 19:10:00",3628362814
"2005-07-05 19:15:00",3882303073
"2005-07-05 19:20:00",4036861349
"2005-07-05 19:25:00",3939328020
"2005-07-05 19:30:00",4057081342
"2005-07-05 19:35:00",4398838451
"2005-07-05 19:40:00",4736644740
"2005-07-05 19:45:00",4904878288
"2005-07-05 19:50:00",5019506299
"2005-07-05 19:55:00",5338154081
"2005-07-05 20:00:00",5291705032
"2005-07-05 20:05:00",5545645048
"2005-07-05 20:10:00",5818592498
"2005-07-05 20:15:00",5909963533
"2005-07-05 20:20:00",5897143557
"2005-07-05 20:25:00",6198832101
"2005-07-05 20:30:00",6243439030
"2005-07-05 20:35:00",6448920817
"2005-07-05 20:40:00",6504709901
"2005-07-05 20:45:00",6690309168
"2005-07-05 20:50:00",6512135284
"2005-07-05 20:55:00",6563117387
"2005-07-05 21:00:00",6840677019
"2005-07-05 21:05:00",6785827809
"2005-07-05 21:10:00",7111681308
"2005-07-05 21:15:00",7273316664
"2005-07-05 21:20:00",7228847469
"2005-07-05 21:25:00",7253252519
"2005-07-05 21:30:00",7353869175
"2005-07-05 21:35:00",7310041762
"2005-07-05 21:40:00",7615068688
"2005-07-05 21:45:00",7447823559
"2005-07-05 21:50:00",7324331995
"2005-07-05 21:55:00",7186145421
"2005-07-05 22:00:00",7360889963
"2005-07-05 22:05:00",7792898247
"2005-07-05 22:10:00",7700584559
"2005-07-05 22:15:00",7780434805
"2005-07-05 22:20:00",7456426695
"2005-07-05 22:25:00",7748458987
"2005-07-05 22:30:00",7815049330
"2005-07-05 22:35:00",7805527540
"2005-07-05 22:40:00",8128336527
"2005-07-05 22:45:00",8014447363
"2005-07-05 22:50:00",7571242545
"2005-07-05 22:55:00",7536712332
"2005-07-05 23:00:00",7947354420
"2005-07-05 23:05:00",8312407481
"2005-07-05 23:10:00",8060068057
"2005-07-05 23:15:00",7763700436
"2005-07-05 23:20:00",8033589592
"2005-07-05 23:25:00",8225513602
"2005-07-05 23:30:00",8051555331
"2005-07-05 23:35:00",7924463900
"2005-07-05 23:40:00",7948154934
"2005-07-05 23:45:00",7954967249
"2005-07-05 23:50:00",7918293204
"2005-07-05 23:55:00",8007389414
"2005-07-06 00:00:00",8101981463
"2005-07-06 00:05:00",8234755948
"2005-07-06 00:10:00",7678231412
"2005-07-06 00:15:00",7956907303
"2005-07-06 00:20:00",7962347585
"2005-07-06 00:25:00",7902797164
"2005-07-06 00:30:00",7888785526
"2005-07-06 00:35:00",7966038838
"2005-07-06 00:40:00",7972593504
"2005-07-06 00:45:00",8023942901
"2005-07-06 00:50:00",8282671769
"2005-07-06 00:55:00",8600275109
"2005-07-06 01:00:00",8224243973
"2005-07-06 01:05:00",8225381987
"2005-07-06 01:10:00",8031628854
"2005-07-06 01:15:00",7814891285
"2005-07-06 01:20:00",8034414232
"2005-07-06 01:25:00",8165777899
"2005-07-06 01:30:00",8248922086
"2005-07-06 01:35:00",8243200227
"2005-07-06 01:40:00",8130427776
"2005-07-06 01:45:00",7977489287
"2005-07-06 01:50:00",7972585797
"2005-07-06 01:55:00",7819965608
"2005-07-06 02:00:00",7854794901
"2005-07-06 02:05:00",7850788027
"2005-07-06 02:10:00",7848331389
"2005-07-06 02:15:00",7976278891
"2005-07-06 02:20:00",7821757389
"2005-07-06 02:25:00",7929134931
"2005-07-06 02:30:00",8112505293
"2005-07-06 02:35:00",8200116979
"2005-07-06 02:40:00",8258674931
"2005-07-06 02:45:00",8088800838
"2005-07-06 02:50:00",8177710825
"2005-07-06 02:55:00",8144303026
"2005-07-06 03:00:00",8255972794
"2005-07-06 03:05:00",7949731706
"2005-07-06 03:10:00",7727966123
"2005-07-06 03:15:00",7565815504
"2005-07-06 03:20:00",7616694325
"2005-07-06 03:25:00",7411118471
"2005-07-06 03:30:00",7194943260
"2005-07-06 03:35:00",7104747422
"2005-07-06 03:40:00",7051358119
"2005-07-06 03:45:00",7221988792
"2005-07-06 03:50:00",7161591390
"2005-07-06 03:55:00",6976993330
"2005-07-06 04:00:00",6828117642
"2005-07-06 04:05:00",6556664411
"2005-07-06 04:10:00",6720347193
"2005-07-06 04:15:00",6742018297
"2005-07-06 04:20:00",6511320772
"2005-07-06 04:25:00",6449231798
"2005-07-06 04:30:00",6355638900
"2005-07-06 04:35:00",6270802758
"2005-07-06 04:40:00",6063256142
"2005-07-06 04:45:00",5950238584
"2005-07-06 04:50:00",5883009500
"2005-07-06 04:55:00",5904808925
"2005-07-06 05:00:00",5654021462
"2005-07-06 05:05:00",5355948001
"2005-07-06 05:10:00",5400944252
"2005-07-06 05:15:00",5452018528
"2005-07-06 05:20:00",5124106375
"2005-07-06 05:25:00",4979197586
"2005-07-06 05:30:00",5076209449
"2005-07-06 05:35:00",4992080234
"2005-07-06 05:40:00",4732235927
"2005-07-06 05:45:00",4676269067
"2005-07-06 05:50:00",4588595997
"2005-07-06 05:55:00",4331205559
"2005-07-06 06:00:00",4367672246
"2005-07-06 06:05:00",4174315781
"2005-07-06 06:10:00",4173134784
"2005-07-06 06:15:00",4194432906
"2005-07-06 06:20:00",4160120588
"2005-07-06 06:25:00",4479158622
"2005-07-06 06:30:00",4283671864
"2005-07-06 06:35:00",4498937773
"2005-07-06 06:40:00",4491069959
"2005-07-06 06:45:00",4337177641
"2005-07-06 06:50:00",3997492102
"2005-07-06 06:55:00",4296899287
"2005-07-06 07:00:00",4340305026
"2005-07-06 07:05:00",4139486223
"2005-07-06 07:10:00",4182749536
"2005-07-06 07:15:00",4007855727
"2005-07-06 07:20:00",4294900948
"2005-07-06 07:25:00",3941097992
"2005-07-06 07:30:00",3979918997
"2005-07-06 07:35:00",3882040164
"2005-07-06 07:40:00",3841253963
"2005-07-06 07:45:00",3802719699
"2005-07-06 07:50:00",3854361801
"2005-07-06 07:55:00",3898339387
"2005-07-06 08:00:00",3847918081
"2005-07-06 08:05:00",3772324093
"2005-07-06 08:10:00",3783557741
"2005-07-06 08:15:00",3816860962
"2005-07-06 08:20:00",3837373489
"2005-07-06 08:25:00",3850819356
"2005-07-06 08:30:00",3847906935
"2005-07-06 08:35:00",3701076112
"2005-07-06 08:40:00",3771042022
"2005-07-06 08:45:00",3714451171
"2005-07-06 08:50:00",3467920920
"2005-07-06 08:55:00",3492624523
"2005-07-06 09:00:00",3451059328
"2005-07-06 09:05:00",3337532264
"2005-07-06 09:10:00",3298284128
"2005-07-06 09:15:00",3269764885
"2005-07-06 09:20:00",3315007364
"2005-07-06 09:25:00",3357103828
"2005-07-06 09:30:00",3322263377
"2005-07-06 09:35:00",3222573677
"2005-07-06 09:40:00",3195611029
"2005-07-06 09:45:00",3017352571
"2005-07-06 09:50:00",3131276531
"2005-07-06 09:55:00",3117659968
"2005-07-06 10:00:00",2977378557
"2005-07-06 10:05:00",2934464158
"2005-07-06 10:10:00",2828706224
"2005-07-06 10:15:00",2750197145
"2005-07-06 10:20:00",2739586247
"2005-07-06 10:25:00",2749162103
"2005-07-06 10:30:00",2745750193
"2005-07-06 10:35:00",2729980525
"2005-07-06 10:40:00",2611425682
"2005-07-06 10:45:00",2588218643
"2005-07-06 10:50:00",2982473537
"2005-07-06 10:55:00",3018143997
"2005-07-06 11:00:00",2866172603
"2005-07-06 11:05:00",2795710555
"2005-07-06 11:10:00",2625279669
"2005-07-06 11:15:00",2402527028
"2005-07-06 11:20:00",2416056998
"2005-07-06 11:25:00",2495208481
"2005-07-06 11:30:00",2414589963
"2005-07-06 11:35:00",2414154260
"2005-07-06 11:40:00",2272953410
